Date,Open,High,Low,Close,Volume
2015-09-09,32.4763,32.7493,31.9293,32.0543,41126549
2015-09-10,32.0787,32.6268,31.9691,32.4364,27947526
2015-09-11,32.3931,32.6471,32.2536,32.6466,35018487
2015-09-14,32.6631,32.6775,32.3577,32.5056,30060579
2015-09-15,32.7169,33.3217,32.5491,33.1334,35674857
2015-09-16,33.1574,33.2829,32.9904,33.1559,26345158
2015-09-17,33.2539,33.9764,33.1299,33.4622,47925206
2015-09-18,33.1329,33.3711,32.8823,32.9267,72806979
2015-09-21,33.1554,33.3292,32.7812,33.2286,39233712
2015-09-22,32.7548,32.822,32.135,32.5421,54557060
2015-09-23,32.5271,32.8948,32.4189,32.5466,29265607
2015-09-24,32.3312,32.7199,31.992,32.6273,38825277
2015-09-25,32.8101,32.8101,31.8675,31.8918,48653737
2015-09-28,31.8371,32.0265,30.7804,31.0998,47818239
2015-09-29,31.162,31.6194,30.7899,31.0181,42280718
2015-09-30,31.4774,31.8501,31.3439,31.8032,53143956
2015-10-01,31.7818,32.0757,31.4415,31.984,42660088
2015-10-02,31.7853,32.7941,31.5606,32.7308,48964861
2015-10-05,32.9605,33.53,32.6751,33.4626,38096846
2015-10-06,33.3466,33.8174,33.0342,33.4607,43304415
2015-10-07,33.7477,33.8144,32.7866,33.379,44514225
2015-10-08,33.3516,33.4731,32.6063,33.2296,39448488
2015-10-09,33.2539,33.5828,32.9984,33.4408,32232423
2015-10-12,33.3386,33.7765,33.2415,33.6993,26780932
2015-10-13,33.5863,34.2986,33.534,34.0351,42599871
2015-10-14,34.066,34.3773,33.8224,33.8977,31403429
2015-10-15,34.1387,34.5827,34.0959,34.5258,47326945
2015-10-16,34.6444,34.6852,34.3306,34.6404,36445641
2015-10-19,34.5747,34.8856,34.4855,34.8711,30281075
2015-10-20,34.7685,34.7739,33.5623,33.8772,52624459
2015-10-21,34.0371,34.1213,33.4139,33.4686,32284612
2015-10-22,33.65,34.2783,33.4636,33.934,88951292
2015-10-23,37.3676,37.4891,35.7673,35.8366,127185394
2015-10-26,35.8709,36.6148,35.8709,36.424,48952817
2015-10-27,36.1973,36.6651,36.0763,36.5087,38918574
2015-10-28,36.5176,36.7353,36.2322,36.7129,39745561
2015-10-29,36.6984,37.2047,36.6252,37.108,36650381
2015-10-30,37.1434,37.1807,36.6935,36.7363,40126938
2015-11-02,36.7608,37.2739,36.4404,37.2519,40053092
2015-11-03,37.1369,37.4492,36.9241,37.3057,36437612
2015-11-04,37.3596,37.8577,37.3247,37.6291,41985491
2015-11-05,37.8035,38.1791,37.7368,37.8962,45650891
2015-11-06,37.8323,38.0132,37.6151,37.9424,33663593
2015-11-09,37.789,38.0271,37.3202,37.6021,35662633
2015-11-10,37.5379,37.8927,37.2854,37.776,29906020
2015-11-11,37.9813,38.3151,37.8503,38.1243,42069956
2015-11-12,37.8717,38.1517,37.6565,37.6898,35578509
2015-11-13,37.5658,37.6301,36.84,36.8698,48360679
2015-11-16,36.8768,37.4497,36.5839,37.3855,50885799
2015-11-17,37.4876,37.6111,37.0682,37.1642,39002878
2015-11-18,37.3431,37.9175,37.2345,37.8632,36397467
2015-11-19,37.8517,38.0237,37.7248,37.8597,28179785
2015-11-20,38.3261,38.8252,38.067,38.7097,55679113
2015-11-23,38.733,39.0036,38.5358,38.6948,34773602
2015-11-24,38.5084,38.6593,37.7685,38.3426,48051562
2015-11-25,38.4451,38.5104,38.1881,38.3241,23697595
2015-11-27,38.3191,38.5602,38.2114,38.4591,14498368
2015-11-30,38.4541,38.6115,37.9185,38.0047,33707752
2015-12-01,38.2084,39.1082,38.1592,39.0479,40543523
2015-12-02,39.1207,39.5092,38.6813,38.752,46871861
2015-12-03,38.887,39.0823,37.9848,38.2713,42100346
2015-12-04,38.3466,38.9797,38.1372,38.8197,49978522
2015-12-07,38.8622,38.9089,38.1976,38.5099,36756765
2015-12-08,38.0869,38.7919,37.9883,38.617,31195096
2015-12-09,38.4158,38.6643,37.4647,37.9898,46716741
2015-12-10,38.0416,38.1652,37.6136,37.8647,32575663
2015-12-11,37.3147,37.7353,37.2974,37.3855,43338539
2015-12-14,37.4273,38.0695,36.6801,37.9893,54337346
2015-12-15,38.2509,38.5976,37.7631,37.8672,49565029
2015-12-16,38.1901,38.9339,37.7153,38.6893,53312565
2015-12-17,38.9169,38.9384,38.3261,38.3524,36642352
2015-12-18,38.2229,38.5672,37.6928,37.7058,68039760
2015-12-21,38.0147,38.1791,37.5713,37.9026,34972320
2015-12-22,38.0755,38.3778,37.9225,38.2179,36468624
2015-12-23,38.3953,38.4556,37.7457,38.2866,30704906
2015-12-24,38.2871,38.3211,38.0815,38.1537,10460603
2015-12-28,38.3609,38.9996,38.2479,38.9707,31268040
2015-12-29,39.2074,39.7902,39.168,39.5547,38568911
2015-12-30,39.5547,39.6789,39.2179,39.3723,19391462
2015-12-31,39.2487,39.2741,38.7256,38.76,23217521
2016-01-04,37.9724,37.9724,37.242,37.8348,62954793
2016-01-05,38.067,38.3211,37.6461,37.9389,31994002
2016-01-06,37.383,38.1482,37.2649,37.8293,33501868
2016-01-07,37.1897,37.6291,36.6312,36.9162,48141186
2016-01-08,37.2549,37.3706,36.3144,36.4135,42956398
2016-01-11,36.4653,36.6212,35.8481,36.5211,51080623
2016-01-12,36.9037,37.2819,36.6886,37.1324,38366821
2016-01-13,37.3316,37.514,35.7096,35.8486,36203928
2016-01-14,36.0912,36.8609,35.1226,36.4374,38401928
2016-01-15,35.3713,36.0772,34.9488,35.3962,53578827
2016-01-19,35.8774,36.1365,35.3643,35.8241,48900629
2016-01-20,35.1675,36.2162,34.2648,35.7982,56667202
2016-01-21,35.8784,36.7503,35.427,36.2022,33128299
2016-01-22,36.966,37.2929,36.8913,37.1384,42481182
2016-01-25,37.0577,37.4871,36.4927,36.5484,28393336
2016-01-26,36.6277,36.8395,36.2172,36.5569,21097243
2016-01-27,36.6616,36.6616,35.5437,35.7494,29375263
2016-01-28,36.7762,37.4223,36.398,37.2799,44469885
2016-01-29,37.3127,38.1171,37.0755,37.8592,61751988
2016-02-01,38.4238,38.739,37.9315,38.3993,57161688
2016-02-02,39.8804,40.3712,38.889,38.9044,100606792
2016-02-03,39.172,39.4285,36.6801,37.3336,129871135
2016-02-04,37.095,37.1274,35.9995,36.3697,91512885
2016-02-05,36.144,36.2047,34.8806,35.0609,98354095
2016-02-08,34.2598,35.0988,33.9774,35.0808,75676484
2016-02-09,34.5223,35.9178,34.3006,34.9244,76525691
2016-02-10,35.461,36.0303,35.1421,35.2148,46313585
2016-02-11,34.6912,35.4872,34.4347,35.1905,58384224
2016-02-12,35.4819,35.6707,34.9523,35.2168,41302886
2016-02-16,35.8027,36.0135,35.3808,35.7524,31953114
2016-02-17,36.2187,36.5554,35.7011,36.4663,35596996
2016-02-18,36.5654,36.6671,35.6482,35.7459,33056279
2016-02-19,35.6657,36.0708,35.5272,35.9751,32610971
2016-02-22,36.3437,36.6095,36.0418,36.3208,26809435
2016-02-23,36.1738,36.413,35.6542,35.7349,29873443
2016-02-24,35.4022,35.9308,34.9742,35.9148,24659028
2016-02-25,36.016,36.3437,35.5327,36.3243,25926326
2016-02-26,36.5475,36.6751,35.9666,36.1121,30651914
2016-02-29,35.9198,36.398,35.7126,35.7319,30457994
2016-03-01,35.9348,36.9824,35.8022,36.9745,41602849
2016-03-02,37.0093,37.0218,36.5301,36.8405,25293359
2016-03-03,36.8405,36.9162,36.3497,36.4474,27734718
2016-03-04,36.6073,36.6173,36.15,36.3791,46531552
2016-03-07,36.1265,36.2292,35.1296,35.5112,50861933
2016-03-08,35.2916,35.9821,35.0728,35.5477,43341248
2016-03-09,35.6291,36.1808,35.5043,36.1395,27092919
2016-03-10,36.258,36.694,36.0338,36.4762,44777958
2016-03-11,36.8639,37.1105,36.7019,37.109,24002356
2016-03-14,37.114,37.5768,37.0489,37.3765,32942769
2016-03-15,37.1662,37.5145,37.0078,37.3929,29939702
2016-03-16,37.3172,37.813,37.1902,37.7313,29411936
2016-03-17,37.7457,38.1287,37.7313,37.787,44726432
2016-03-18,37.9439,37.9694,37.4552,37.6341,56434200
2016-03-21,37.5594,38.0291,37.4278,37.9704,28877465
2016-03-22,37.785,38.1119,37.7569,37.8652,22175779
2016-03-23,38.0296,38.1312,37.665,37.7412,24766536
2016-03-24,37.4243,37.741,37.3894,37.6056,31229681
2016-03-28,37.672,37.778,37.4662,37.5279,14861359
2016-03-29,37.5479,38.2204,37.2794,38.1562,34360048
2016-03-30,38.2718,38.7251,38.2404,38.2782,29834100
2016-03-31,38.2782,38.3153,37.7755,38.0072,21080864
2016-04-01,37.7213,38.3629,37.6236,38.3446,28425914
2016-04-04,38.3366,38.4825,37.9516,38.1178,21088030
2016-04-05,37.7695,38.0057,37.6436,37.7915,17141053
2016-04-06,37.7551,38.2822,37.6783,38.2648,23278040
2016-04-07,38.1277,38.3291,37.7382,37.8687,16306238
2016-04-08,38.1552,38.2179,37.652,37.8363,17542543
2016-04-11,38.1342,38.2224,37.7303,37.7402,22832551
2016-04-12,37.7845,38.1079,37.4426,38.078,19331545
2016-04-13,38.3763,38.6474,38.0915,38.4561,26656864
2016-04-14,38.628,38.8397,38.5214,38.6295,19434015
2016-04-15,38.6349,38.9054,38.6066,38.8592,22021120
2016-04-18,38.8687,39.2851,38.74,39.2418,23071976
2016-04-19,39.3823,39.4047,38.3743,38.6723,30525478
2016-04-20,38.8172,38.8422,38.4243,38.6061,23950870
2016-04-21,38.7251,38.9429,38.4381,38.9159,34256414
2016-04-22,37.0612,37.5599,36.3866,36.7553,130147292
2016-04-25,36.6346,37.1095,36.6222,36.9765,43783385
2016-04-26,37.0865,37.1449,35.8859,36.1375,39208822
2016-04-27,36.135,36.2262,35.326,35.9427,57688772
2016-04-28,36.0338,36.3313,35.033,35.1226,42763823
2016-04-29,35.0788,35.4769,35.0619,35.2661,46178938
2016-05-02,35.4675,35.6414,35.1905,35.5915,22825124
2016-05-03,35.4963,35.5397,35.2388,35.2941,35581721
2016-05-04,35.2108,35.6234,35.0753,35.44,21073899
2016-05-05,35.6209,35.7479,35.3443,35.6064,20059876
2016-05-06,35.4814,36.1684,35.469,36.128,26730912
2016-05-09,36.2037,36.5819,36.0443,36.3248,34982858
2016-05-10,36.6153,36.8663,36.4484,36.8355,23172258
2016-05-11,36.8923,36.9062,36.2637,36.3955,20223527
2016-05-12,36.4678,36.6356,36.0827,36.272,17687969
2016-05-13,36.1998,36.4324,36.0448,36.1106,16406259
2016-05-16,36.0852,36.5017,35.8699,36.3831,14374219
2016-05-17,36.421,36.6596,35.7703,35.8764,17991083
2016-05-18,35.7952,36.1475,35.6219,35.9586,21694018
2016-05-19,35.7853,35.8949,35.3869,35.6364,19819608
2016-05-20,35.6936,36.2536,35.6214,35.9551,23939268
2016-05-23,35.8689,36.0443,35.7175,35.7329,17302878
2016-05-24,35.8625,36.5774,35.8523,36.5191,25780599
2016-05-25,36.6173,36.8609,36.4977,36.7717,22023850
2016-05-26,36.6671,36.9212,36.5176,36.7134,17769603
2016-05-27,36.7423,37.2604,36.7174,37.2469,21121892
2016-05-31,37.3027,37.5379,37.1439,37.3072,28283881
2016-06-01,37.2884,37.4328,37.0825,37.2879,13191166
2016-06-02,37.1702,37.23,36.7169,37.079,24408724
2016-06-03,36.9406,36.9406,36.5629,36.6601,15773895
2016-06-06,36.7916,36.7916,36.283,36.3712,20458235
2016-06-07,36.5311,36.7024,36.408,36.4225,16379563
2016-06-08,36.8415,37.0562,36.6553,37.0123,22021281
2016-06-09,36.7204,37.0622,36.692,36.9919,12431522
2016-06-10,36.6646,36.8484,36.3936,36.5271,24933098
2016-06-13,36.3592,36.8165,36.3592,36.4618,14990244
2016-06-14,36.3338,36.6671,36.1938,36.5301,17608883
2016-06-15,36.6133,36.7149,36.4334,36.4772,14688374
2016-06-16,36.2665,36.3876,35.6477,36.0817,30634612
2016-06-17,35.9393,35.9393,34.9294,35.0858,60871949
2016-06-20,35.3872,35.6642,35.1431,35.179,25140788
2016-06-21,35.3743,35.6399,35.1058,35.316,23873190
2016-06-22,35.5735,35.5815,35.1665,35.4127,20429732
2016-06-23,35.3992,35.6144,34.8861,35.6144,27761374
2016-06-24,34.3838,35.1226,34.1218,34.1402,61831395
2016-06-27,34.0012,34.0429,33.5115,33.934,45623913
2016-06-28,34.4436,34.5119,34.1188,34.4381,26019582
2016-06-29,34.5877,34.8487,34.5092,34.634,39323998
2016-06-30,34.7565,35.0614,34.6196,35.0494,29440599
2016-07-01,35.1276,35.4978,35.0594,35.3842,21548613
2016-07-05,35.1231,35.2781,34.8302,35.1172,25072060
2016-07-06,34.8656,35.5212,34.8237,35.3205,18340746
2016-07-07,35.3773,35.3803,34.9069,35.2353,12874442
2016-07-08,35.3997,35.7654,35.2776,35.7594,21003946
2016-07-11,35.8411,36.3148,35.8134,36.2207,20543503
2016-07-12,36.4638,36.6471,36.2437,36.4932,16827240
2016-07-13,36.6431,36.6431,36.3194,36.3422,13431093
2016-07-14,36.5644,36.6741,36.3975,36.6561,12467713
2016-07-15,36.9162,36.9162,36.5994,36.6486,23973151
2016-07-18,36.7623,37.6204,36.6925,37.524,35957257
2016-07-19,37.3581,37.6928,37.2893,37.5344,21425629
2016-07-20,37.5663,37.8947,37.5663,37.7173,18577542
2016-07-21,37.7133,37.7705,37.4403,37.5843,12724159
2016-07-22,37.7293,37.8353,37.4969,37.8268,14242624
2016-07-25,37.7472,37.8539,37.5673,37.7392,16765356
2016-07-26,37.7392,37.8258,37.5016,37.7457,16174803
2016-07-27,37.8115,38.0845,37.66,37.9609,20876506
2016-07-28,38.3031,38.3096,37.8175,38.1537,36909758
2016-07-29,39.7415,40.0518,39.3573,39.424,86100415
2016-08-01,39.1914,40.2287,39.1102,39.9169,50217224
2016-08-02,39.7225,39.9711,39.583,39.8614,28206361
2016-08-03,39.6796,39.8326,39.5077,39.7967,18039900
2016-08-04,39.7678,39.8654,39.5527,39.7185,15135268
2016-08-05,39.8609,40.2152,39.7464,40.2007,23382517
2016-08-08,40.1545,40.2341,39.9396,40.116,17572793
2016-08-09,40.0793,40.5197,40.0578,40.2282,20178304
2016-08-10,40.2067,40.3975,40.1789,40.2785,16591267
2016-08-11,40.3771,40.5469,40.1545,40.2641,17243062
2016-08-12,40.1091,40.2137,40.0368,40.2067,14995865
2016-08-15,40.2147,40.4215,40.0563,40.1525,12667956
2016-08-16,40.0298,40.0678,39.7061,39.9149,13801290
2016-08-17,39.8555,40.136,39.6712,40.1255,14566353
2016-08-18,40.1225,40.2541,39.9367,39.9926,15052369
2016-08-19,39.8451,39.9169,39.7001,39.8381,16932199
2016-08-22,39.7813,39.8207,39.573,39.7036,11904017
2016-08-23,39.8794,39.9054,39.6558,39.6856,15857196
2016-08-24,39.6991,39.7788,39.3953,39.5367,17887469
2016-08-25,39.457,39.5924,39.2194,39.422,18094397
2016-08-26,39.4814,39.8257,39.3279,39.5177,22363657
2016-08-29,39.5092,39.7818,39.3733,39.6473,13309734
2016-08-30,39.5008,39.7559,39.3308,39.453,19177710
2016-08-31,39.3373,39.4355,39.2179,39.3498,14978823
2016-09-01,39.456,39.5013,39.1745,39.427,18605623
2016-09-02,39.6199,39.711,39.5197,39.6996,18823330
2016-09-06,39.7753,40.398,39.6279,40.2551,35352152
2016-09-07,40.2506,40.3836,40.0408,40.2536,16339277
2016-09-08,40.1155,40.275,39.9059,39.9971,14854032
2016-09-09,39.7942,39.9426,39.2601,39.2816,30857156
2016-09-12,39.0843,39.8639,39.0335,39.8057,22539593
2016-09-13,39.5571,39.6458,39.0748,39.2936,24009944
2016-09-14,39.2343,39.6727,39.2343,39.3825,16302023
2016-09-15,39.3578,40.037,39.2906,39.9198,25304520
2016-09-16,39.8067,39.8067,39.5377,39.7544,30903704
2016-09-19,39.9109,40.0543,39.5347,39.6259,16236345
2016-09-20,39.8555,39.9926,39.7688,39.8446,13159231
2016-09-21,39.9184,40.15,39.6577,40.0828,24354829
2016-09-22,40.3538,40.8051,40.2396,40.6501,32719824
2016-09-23,40.6099,40.7025,40.4897,40.6009,22711052
2016-09-26,40.3448,40.3577,39.8779,39.9811,17985062
2016-09-27,39.9466,40.5277,39.9466,40.39,18745810
2016-09-28,40.0588,40.3662,39.9941,40.3567,26808070
2016-09-29,40.2157,40.5484,39.8982,39.9871,19158681
2016-09-30,40.0348,40.2586,39.9303,40.0578,23288337
2016-10-03,39.9826,40.0318,39.6677,39.8744,21236687
2016-10-04,40.1046,40.1794,39.8391,39.9946,20997141
2016-10-05,40.1545,40.279,39.8909,39.9169,16651686
2016-10-06,40.0588,40.2014,39.8809,40.0089,16004789
2016-10-07,40.151,40.1515,39.6971,39.8909,21643697
2016-10-10,40.0513,40.7213,39.9671,40.5719,24632532
2016-10-11,40.5614,40.8449,40.2227,40.3323,24052236
2016-10-12,40.4514,40.5779,40.2817,40.442,14604913
2016-10-13,40.158,40.1823,39.7867,40.0588,23306824
2016-10-14,40.2267,40.3582,39.9711,40.0847,15833651
2016-10-17,40.154,40.5277,40.0463,40.1963,14325423
2016-10-18,40.5634,41.2908,40.5197,40.9261,31012517
2016-10-19,41.077,41.3406,41.0116,41.2052,24151896
2016-10-20,41.2285,41.2737,40.8793,40.9331,17996302
2016-10-21,40.8519,41.0656,40.7677,41.0542,27807380
2016-10-24,41.3546,41.7457,41.3023,41.6361,28218846
2016-10-25,41.7735,41.7735,41.116,41.2779,37077403
2016-10-26,41.2067,41.236,40.6701,40.9566,34927056
2016-10-27,41.0018,41.1797,40.5834,40.7198,44808829
2016-10-28,41.3471,41.7985,40.7025,40.83,85941059
2016-10-31,40.973,40.9829,40.2541,40.3488,45016178
2016-11-01,40.397,40.5509,39.7688,40.1285,47288606
2016-11-02,40.1923,40.1923,39.1082,39.2786,47185153
2016-11-03,39.0833,39.3573,38.7909,38.9682,43662027
2016-11-04,38.4258,39.2816,38.411,38.9139,39554932
2016-11-07,39.6039,40.1046,39.5018,39.9566,38983970
2016-11-08,39.9566,40.6546,39.8366,40.4524,32646940
2016-11-09,39.9466,40.439,39.4587,40.134,61391767
2016-11-10,40.3538,40.3567,38.2826,38.8736,116366055
2016-11-11,38.7002,38.7241,38.1387,38.4481,71487292
2016-11-14,38.4486,38.4496,37.0452,37.5249,74032887
2016-11-15,38.1352,38.8711,38.1228,38.618,59091217
2016-11-16,38.3818,39.0335,38.1781,38.8582,35789491
2016-11-17,38.9836,39.3026,38.8517,39.166,29959935
2016-11-18,39.2164,39.4215,38.6275,38.6583,35282882
2016-11-21,38.7645,39.1854,38.6748,39.1287,29454469
2016-11-22,39.3071,39.5452,39.0455,39.1082,27671911
2016-11-23,39.3333,39.3333,38.493,38.8092,25839893
2016-11-25,38.9891,39.0036,38.769,38.8667,10828633
2016-11-28,38.777,39.8426,38.7645,39.1476,47584595
2016-11-29,39.2766,39.6781,39.1252,39.3294,30257289
2016-11-30,39.3125,39.4325,38.5176,38.6538,43283219
2016-12-01,38.7869,38.7894,37.5319,38.0785,56509954
2016-12-02,37.9574,38.3858,37.813,38.085,33509315
2016-12-05,38.3609,38.8592,38.2098,38.7705,33117761
2016-12-06,38.8687,39.1222,38.5263,38.6688,33650867
2016-12-07,38.8567,39.457,38.5368,39.4305,39727556
2016-12-08,39.5042,39.8057,39.2529,39.6134,29293769
2016-12-09,39.8207,40.3513,39.7584,40.3263,36760338
2016-12-12,40.0956,40.421,40.0813,40.2204,28268245
2016-12-13,40.4727,41.0661,40.4504,40.6197,41180845
2016-12-14,40.6486,41.0641,40.4922,40.7468,33428323
2016-12-15,40.7203,41.0013,40.4534,40.6351,33943925
2016-12-16,40.7677,40.812,40.2601,40.3458,44649534
2016-12-19,40.3178,40.6636,40.0798,40.4787,22222387
2016-12-20,40.5217,40.6771,40.4035,40.6128,24209003
2016-12-21,40.6386,40.6386,40.1096,40.4632,28855747
2016-12-22,40.3089,40.407,40.156,40.3378,22015018
2016-12-23,40.2546,40.402,40.1101,40.2441,15068126
2016-12-27,40.2879,40.6526,40.1445,40.3503,18995331
2016-12-28,40.5197,40.5197,39.9771,40.0833,23279967
2016-12-29,39.9716,40.142,39.7631,39.9966,20037475
2016-12-30,40.0154,40.0191,39.3383,39.4795,34843434
2017-01-03,39.8864,40.4252,39.7006,40.2546,38793662
2017-01-04,40.3483,40.5247,40.0603,40.2426,29841527
2017-01-05,40.2292,40.54,40.1505,40.5042,26195859
2017-01-06,40.6024,41.2983,40.4285,41.1115,39660112
2017-01-09,41.1692,41.3715,40.9326,41.2097,27405870
2017-01-10,41.2042,41.3207,41.0083,41.1513,22314239
2017-01-11,41.1817,41.3451,40.9251,41.3431,24450174
2017-01-12,41.2694,41.369,40.9022,41.3267,25405243
2017-01-13,41.4,41.5818,41.3262,41.3965,22016624
2017-01-17,41.3501,41.3591,41.0113,41.2236,24113437
2017-01-18,41.3401,41.3406,41.0552,41.3013,19309947
2017-01-19,41.3003,41.4996,41.0493,41.0695,21184900
2017-01-20,41.3048,41.3123,41.081,41.2589,24627916
2017-01-23,41.4303,42.1244,41.2854,42.069,48574872
2017-01-24,42.196,42.4222,41.9619,42.3231,33061679
2017-01-25,42.5234,42.7847,42.3336,42.7675,32461049
2017-01-26,42.7974,42.8915,42.3723,42.6943,52425039
2017-01-27,42.7949,43.1934,41.9429,42.099,74506598
2017-01-30,41.7018,41.7103,40.9032,41.0428,68877606
2017-01-31,40.827,41.0048,40.5232,40.8614,39256454
2017-02-01,41.0513,41.0513,40.4657,40.6148,44137344
2017-02-02,40.6029,41.079,40.456,40.7652,32253841
2017-02-03,41.0078,41.1572,40.8195,40.8584,30672689
2017-02-06,40.8977,40.971,40.5674,40.9326,25104939
2017-02-07,41.126,41.4457,41.0447,41.3118,32601557
2017-02-08,41.3765,41.5619,41.1065,41.3441,24231122
2017-02-09,41.4363,41.4487,41.1757,41.3531,23353673
2017-02-10,41.4971,41.7063,41.3755,41.5916,27954230
2017-02-13,41.7338,41.9348,41.6614,41.7965,24586446
2017-02-14,41.8369,41.9479,41.6406,41.8527,19689358
2017-02-15,41.789,41.9365,41.6601,41.7148,26157561
2017-02-16,41.7735,41.9823,41.7118,41.9564,18483000
2017-02-17,41.9136,42.194,41.8374,42.1747,28235747
2017-02-21,42.2464,42.4561,42.1747,42.3101,23654881
2017-02-22,42.2469,42.5354,42.1827,42.4143,23949284
2017-02-23,42.4003,42.477,41.9728,42.3963,25312970
2017-02-24,42.2294,42.2649,41.9958,42.2374,26260051
2017-02-27,42.095,42.3798,41.9983,42.3301,19696062
2017-02-28,42.2144,42.2881,41.9202,42.094,25566606
2017-03-01,42.4153,42.745,42.2976,42.6758,33199215
2017-03-02,42.6608,42.6698,42.2827,42.3391,24432771
2017-03-03,42.2936,42.3873,42.0827,42.3006,19973343
2017-03-06,42.1901,42.2936,41.9066,42.2104,20312127
2017-03-07,42.2099,42.5124,42.1232,42.4038,19612741
2017-03-08,42.5019,42.6918,42.4088,42.5279,19984403
2017-03-09,42.5304,42.8801,42.4795,42.737,24904515
2017-03-10,42.9792,43.0554,42.7255,42.9146,26029217
2017-03-13,43.1277,43.1999,42.8856,43.0728,23416681
2017-03-14,43.0315,43.2224,42.8512,43.1392,21310814
2017-03-15,43.2402,43.3368,42.9091,43.2626,26754336
2017-03-16,43.3693,43.4779,43.2194,43.3428,22169115
2017-03-17,43.5262,43.5631,43.2616,43.461,33800106
2017-03-20,43.3171,43.3598,43.077,43.2388,30955792
2017-03-21,43.3458,43.5157,42.2313,42.3535,50943568
2017-03-22,42.3206,42.6131,42.197,42.3366,27434072
2017-03-23,41.9176,41.9325,41.4996,41.8309,65991742
2017-03-24,41.9479,42.0475,41.3053,41.6066,39682493
2017-03-27,41.2549,41.9171,41.0661,41.774,37647784
2017-03-28,41.8329,42.1172,41.4629,41.8797,29639176
2017-03-29,41.9853,42.4254,41.9171,42.3401,27741060
2017-03-30,42.4452,42.4462,42.1857,42.3206,18398917
2017-03-31,42.1886,42.3246,42.1096,42.2369,26513747
2017-04-03,42.2841,42.7949,42.2234,42.6828,39530825
2017-04-04,42.2469,42.4959,42.2221,42.4745,26677559
2017-04-05,42.5811,42.8741,42.2229,42.2921,35468111
2017-04-06,42.3216,42.5254,42.0475,42.1022,26393292
2017-04-07,42.0975,42.1412,41.7138,41.9529,22312793
2017-04-10,41.9251,42.184,41.8877,41.933,19151053
2017-04-11,41.933,42.079,41.5793,41.8423,19557501
2017-04-12,41.7715,42.0336,41.7283,41.9211,20389567
2017-04-13,41.9001,42.0341,41.7412,41.8572,20584671
2017-04-17,41.9171,42.6275,41.8996,42.6021,20171118
2017-04-18,42.473,42.7147,42.4088,42.5452,18622685
2017-04-19,42.7144,42.8547,42.5223,42.6708,20923254
2017-04-20,42.8317,43.0405,42.72,42.8492,21327153
2017-04-21,42.8756,42.9663,42.7315,42.7925,21730711
2017-04-24,43.2651,43.8392,43.1491,43.7877,33970581
2017-04-25,43.9536,44.4514,43.8052,44.2816,40816188
2017-04-26,44.4085,44.4882,44.0977,44.2964,26519910
2017-04-27,44.3393,44.5075,44.1987,44.411,46343774
2017-04-28,46.2822,46.6261,45.9943,46.059,77195972
2017-05-01,46.0405,46.6221,45.8737,46.4725,46701506
2017-05-02,46.4949,46.9789,46.3818,46.6853,35115497
2017-05-03,46.6334,47.3383,46.5916,47.2511,36576454
2017-05-04,47.3428,47.7837,47.1974,47.5636,38900629
2017-05-05,47.6633,47.749,47.2339,47.3423,32428090
2017-05-08,47.2014,47.8759,47.1986,47.7613,37642143
2017-05-09,47.8929,47.9362,47.5476,47.6618,33857734
2017-05-10,47.6383,47.6628,47.3205,47.5696,23000538
2017-05-11,47.3927,47.7265,47.2591,47.6218,20695030
2017-05-12,47.7195,47.726,47.431,47.5846,24380341
2017-05-15,47.592,47.9611,47.4689,47.7877,26737917
2017-05-16,48.0035,48.1204,47.8441,48.0563,22078387
2017-05-17,47.8117,47.8759,46.8332,46.9383,49117773
2017-05-18,46.9896,47.5366,46.8935,47.3533,36139837
2017-05-19,47.4689,47.8047,47.428,47.5601,27294427
2017-05-22,47.6772,48.0667,47.6553,48.0294,27798588
2017-05-23,48.3228,48.5495,48.0508,48.3523,31010670
2017-05-24,48.5869,48.7292,48.406,48.704,22840198
2017-05-25,48.7732,49.6091,48.7145,49.4139,39198224
2017-05-26,49.4208,49.6396,49.1897,49.4842,32763120
2017-05-30,49.4457,49.7008,49.389,49.6286,30441013
2017-05-31,49.6306,49.7994,48.9066,49.1762,34640280
2017-06-01,49.369,49.4777,48.8874,49.2361,26198428
2017-06-02,49.251,49.644,49.1752,49.6261,34808990
2017-06-05,49.7143,50.1881,49.5927,50.0128,27659104
2017-06-06,49.9843,50.2483,49.5604,49.654,31129078
2017-06-07,49.7606,50.0143,49.6106,49.8986,27545494
2017-06-08,50.0301,50.0984,49.651,50.0326,33750125
2017-06-09,50.093,50.0935,47.4964,48.3308,73125369
2017-06-12,47.7628,48.2251,46.6705,47.9168,84253223
2017-06-13,48.4265,48.7189,47.9268,48.3498,40229208
2017-06-14,48.5988,48.8081,47.8022,48.2216,30104879
2017-06-15,47.2299,47.8603,46.8487,47.8357,47558842
2017-06-16,47.7225,47.8242,47.2636,47.758,51103626
2017-06-19,48.3073,48.7882,48.2351,48.5849,29427351
2017-06-20,48.5893,48.8624,48.2351,48.2746,26034416
2017-06-21,48.3642,48.8066,48.283,48.7527,23316358
2017-06-22,48.667,48.8479,48.49,48.6546,20089322
2017-06-23,48.5988,49.1528,48.547,49.1264,31057861
2017-06-26,49.3213,49.5199,48.3413,48.429,30444365
2017-06-27,47.9064,48.1864,47.1834,47.2334,49013758
2017-06-28,47.3613,47.988,46.6388,47.8769,54978482
2017-06-29,47.3957,47.4112,46.3121,46.7216,64299369
